Order : buyer,360,384,[40.75183597144248;-12.269385859090697]
Order : lmp,371,384,[-22.67536364275979;206.60041853219113]
Order : lmp,371,384,[-22.187485364227758;218.85515138336828]
Order : lmp,371,384,[-21.692442216020655;230.67305190841176]
Order : lmp,371,384,[-21.428075421130842;242.67542170012598]
Order : lmp,371,384,[-21.18245298952389;254.58194171746374]
Order : lmp,371,384,[-20.74541641645492;266.75851938492525]
Order : lmp,371,384,[-20.569844900111313;278.608084066584]
Order : lmp,371,384,[-19.961050494777304;290.5389656352864]
Order : lmp,371,384,[-19.971041715183564;302.5237033638125]
Order : lmp,371,384,[-19.70448673483758;314.7154131527926]
Order : lmp,371,384,[-19.27010433041383;326.591431597884]
Order : lmp,371,384,[-19.247276955949065;338.5323760471763]
Order : lmp,371,384,[-18.904379608651798;350.7118104082916]
Order : miso,371,384,[-1.494524164604627;null]
Order : Sample,371,384,[34.853165716455045;-28.001622464641827]
ClearedTrade : 372,384,[1.494524164604627;23.334685387201525]
Order : buyer,372,384,[2256.6708230344548;-0.22156532308405977]
Order : lmp,372,384,[-97.92348827451583;33.22311816565687]
Order : lmp,372,384,[-86.17943199538757;39.562190774625606]
Order : lmp,372,384,[-78.74689051405593;45.488168391669205]
Order : lmp,372,384,[-29.44719014346926;62.829298507691355]
Order : lmp,372,384,[-29.05275160386221;74.97609747737398]
Order : lmp,372,384,[-27.76322832815213;87.03871332096509]
Order : lmp,372,384,[-27.23003956225921;98.87397547045406]
Order : lmp,372,384,[-26.68303744971866;110.81762087692981]
Order : lmp,372,384,[-26.09614347003902;122.98200015561427]
Order : lmp,372,384,[-25.445208800989516;134.86196999176846]
Order : lmp,372,384,[-24.721058973781666;146.91718343890395]
Order : lmp,372,384,[-24.25189867171157;158.98761323475566]
Order : lmp,372,384,[-23.937123167019344;170.9609916909661]
Order : lmp,372,384,[-23.401994258570188;182.93497152383313]
Order : lmp,372,384,[-22.90151859099288;194.9059907690844]
Order : lmp,372,384,[-22.5611553164608;206.85285838419622]
Order : lmp,372,384,[-22.125226975110888;219.07957088469018]
Order : lmp,372,384,[-21.89300045770985;230.86822022549288]
Order : lmp,372,384,[-21.438622550880744;243.03234005113197]
Order : lmp,372,384,[-21.20750053249419;254.89972565315497]
Order : lmp,372,384,[-20.665571052688794;267.20294361904365]
Order : lmp,372,384,[-20.684222047555426;279.01675796533743]
Order : lmp,372,384,[-20.14502581481833;291.2104540748919]
Order : lmp,372,384,[-19.799869834351043;303.26124545382567]
Order : lmp,372,384,[-19.62854565371484;315.0455848933981]
Order : lmp,372,384,[-19.17357398427078;327.1134480638346]
Order : lmp,372,384,[-19.050442545744936;338.8605395275702]
Order : lmp,372,384,[-18.952764931751968;350.86375357349567]
Order : miso,372,384,[-1.3401247062339507;null]
Order : Sample,372,384,[33.35864155185042;-33.13702014779095]
ClearedTrade : 373,384,[1.3401247062339507;27.61418345649246]
Order : buyer,373,384,[262.73037964396514;-1.9030916815846228]
Order : lmp,373,384,[-96.61615998266794;33.40909636007265]
Order : lmp,373,384,[-86.80029874403485;39.443853711095926]
Order : lmp,373,384,[-79.27019308733132;45.4518912118104]
Order : lmp,373,384,[-29.58505140174191;62.92318306591075]
Order : lmp,373,384,[-28.82454374334471;75.06951610277655]
Order : lmp,373,384,[-28.117885384819402;86.95974363445805]
Order : lmp,373,384,[-27.254170876359847;99.05316022910405]
Order : lmp,373,384,[-26.478482715537844;110.97456234024672]
Order : lmp,373,384,[-26.022558451689395;122.78037148467972]
Order : lmp,373,384,[-25.378109760435642;134.9419593262794]
Order : lmp,373,384,[-24.924582306582288;146.89087271762384]
Order : lmp,373,384,[-24.38631033071718;159.11792110145038]
Order : lmp,373,384,[-23.576740208057082;170.9095758861134]
Order : lmp,373,384,[-23.572228845261712;182.92200818512248]
Order : lmp,373,384,[-23.09882161913967;194.85272803384836]
Order : lmp,373,384,[-22.698691802086252;207.02578481442816]
Order : lmp,373,384,[-22.336574232682626;219.0401403199762]
Order : lmp,373,384,[-21.734268743639937;231.15041699591657]
Order : lmp,373,384,[-21.437797520716394;243.30925483508045]
Order : lmp,373,384,[-21.09389619915274;255.27350545961076]
Order : lmp,373,384,[-20.943834667789677;267.13975842331297]
Order : lmp,373,384,[-20.502756787905223;279.4698609243631]
Order : lmp,373,384,[-20.197290095346816;291.17851357501974]
Order : lmp,373,384,[-19.80478412103942;303.28165624138836]
Order : lmp,373,384,[-19.658069133220465;315.4657173409589]
Order : lmp,373,384,[-19.408550030654716;327.24023413946173]
Order : lmp,373,384,[-19.109301301991344;339.2792173259897]
Order : lmp,373,384,[-18.943952710606165;351.29338971710007]
Order : miso,373,384,[-0.8175144617964634;null]
Order : Sample,373,384,[32.8909587789498;-33.467501686841956]
ClearedTrade : 374,384,[32.8909587789498;33.438299023457304]
Order : buyer,374,384,[369.4608390965276;-1.3533234028880852]
Order : lmp,374,384,[-93.03694027018108;35.277781859799184]
Order : lmp,374,384,[-83.86981902791334;41.303297101702974]
Order : lmp,374,384,[-75.84460749152512;47.41204059988602]
Order : lmp,374,384,[-28.85737474084808;71.93498057115407]
Order : lmp,374,384,[-28.251788987943833;83.62312195246405]
Order : lmp,374,384,[-27.627325859507703;95.65752321256996]
Order : lmp,374,384,[-26.985888397883315;108.02253950996347]
Order : lmp,374,384,[-26.038475342202304;119.98366228971686]
Order : lmp,374,384,[-25.40546424283546;131.9756814914887]
Order : lmp,374,384,[-25.049188727844545;143.7532722480527]
Order : lmp,374,384,[-24.53860742962771;155.8347657699988]
Order : lmp,374,384,[-24.12344037984388;168.08404257532084]
Order : lmp,374,384,[-23.559939701548277;180.04326941678215]
Order : lmp,374,384,[-23.101655476661428;192.11771607904706]
Order : lmp,374,384,[-22.65431046550185;204.02366639681793]
Order : lmp,374,384,[-22.279478291321055;216.19323937254367]
Order : lmp,374,384,[-21.87066946542847;228.06337110990611]
Order : lmp,374,384,[-21.466313161619205;239.91834312261437]
Order : lmp,374,384,[-21.199246939046166;252.22977670557947]
Order : lmp,374,384,[-20.809073344690578;264.1515798734252]
Order : lmp,374,384,[-20.605130657988937;276.07177455358175]
Order : lmp,374,384,[-20.35615214711888;288.1919702459787]
Order : lmp,374,384,[-20.03967320282441;300.23307932819216]
Order : lmp,374,384,[-19.845219383276383;312.24826323129565]
Order : lmp,374,384,[-19.401400574945562;324.5407962167686]
Order : lmp,374,384,[-19.066145596725015;336.19246644739655]
Order : lmp,374,384,[-19.056341073144633;348.4488752098628]
Order : miso,374,384,[-0.8157938464405561;null]
ClearedTrade : 375,384,[0.8157938464405561;1.1277695024067378]
Order : buyer,375,384,[123.07192954921443;-4.062664832113957]
Order : lmp,375,384,[-92.79466343035708;35.110617493838525]
Order : lmp,375,384,[-83.92842520165203;41.452403755562706]
Order : lmp,375,384,[-76.38020775222789;47.26812873729922]
Order : lmp,375,384,[-28.82304924499473;71.946391020648]
Order : lmp,375,384,[-28.115292251379394;83.82241932032204]
Order : lmp,375,384,[-27.375475457770182;95.90604272563736]
Order : lmp,375,384,[-26.8918405844866;107.65683636414275]
Order : lmp,375,384,[-26.182972298218605;119.85648537034308]
Order : lmp,375,384,[-25.533545781817125;131.94024095141097]
Order : lmp,375,384,[-24.83999164137806;143.9049429488622]
Order : lmp,375,384,[-24.365947936516235;155.81665076957077]
Order : lmp,375,384,[-23.958779126849105;167.81345544975284]
Order : lmp,375,384,[-23.59228273530677;179.92995475478065]
Order : lmp,375,384,[-22.99651225800045;191.97916250403944]
Order : lmp,375,384,[-22.784279983171075;203.92424630302614]
Order : lmp,375,384,[-22.286871279293422;215.787048983575]
Order : lmp,375,384,[-22.005326136884555;227.93211859969122]
Order : lmp,375,384,[-21.62972866330677;239.8686393662901]
Order : lmp,375,384,[-21.20974274855482;252.10308581377052]
Order : lmp,375,384,[-20.844022038907763;264.20694631304076]
Order : lmp,375,384,[-20.636196169071702;276.08979817106695]
Order : lmp,375,384,[-20.21469522069012;288.22386476522087]
Order : lmp,375,384,[-19.987931625662057;299.98221310385213]
Order : lmp,375,384,[-19.73684438426046;312.0638283331067]
Order : lmp,375,384,[-19.248056521083015;324.0803376320509]
Order : lmp,375,384,[-19.366194492736696;335.9922003564893]
Order : lmp,375,384,[-19.02045009900498;348.07867475765397]
Order : miso,375,384,[-0.5362153849339393;null]
ClearedTrade : 376,384,[0.5362153849339393;3.385554026761631]
Order : buyer,376,384,[37.2020867282315;-13.440106294375301]
Order : lmp,376,384,[-92.41883308111612;35.46086964052534]
Order : lmp,376,384,[-83.83308806079212;41.179561332523804]
Order : lmp,376,384,[-76.9988163477533;47.23958253550157]
Order : lmp,376,384,[-29.238408248878404;72.0227588947317]
Order : lmp,376,384,[-28.182240172612037;83.8877193404849]
Order : lmp,376,384,[-27.350285429633466;96.03474349980607]
Order : lmp,376,384,[-26.841576679639857;108.18225970216001]
Order : lmp,376,384,[-25.919188695274613;120.04852043663315]
Order : lmp,376,384,[-25.405366344286396;132.09181414066052]
Order : lmp,376,384,[-25.031787802493945;143.94381804975646]
Order : lmp,376,384,[-24.535363499461425;156.005503854575]
Order : lmp,376,384,[-23.96941169037159;167.85535125096348]
Order : lmp,376,384,[-23.47604271406513;180.12210234480577]
Order : lmp,376,384,[-23.25679816680948;192.1297612512374]
Order : lmp,376,384,[-22.695931276772914;204.225311700451]
Order : lmp,376,384,[-22.20917217695858;216.21041779635175]
Order : lmp,376,384,[-21.893361749057448;228.17345595023343]
Order : lmp,376,384,[-21.570027708407924;240.4815222319284]
Order : lmp,376,384,[-21.296478760942197;252.08512654886695]
Order : lmp,376,384,[-20.870862618095174;264.3940835110413]
Order : lmp,376,384,[-20.445481310640808;276.46640245003147]
Order : lmp,376,384,[-20.21392130320889;288.31319122323976]
Order : lmp,376,384,[-19.932079612893194;300.19637795195933]
Order : lmp,376,384,[-19.710304494145312;312.23771198793304]
Order : lmp,376,384,[-19.577494118529764;324.30142333927427]
Order : lmp,376,384,[-19.29955048347043;336.2255589092324]
Order : lmp,376,384,[-19.08348328627864;348.43123100702945]
Order : miso,376,384,[-0.13301709437087084;null]
ClearedTrade : 377,384,[0.13301709437087084;11.200088578646085]
Order : buyer,377,384,[53.46469466907339;-9.351965873831588]
Order : lmp,377,384,[-92.93132481548497;35.25972435542809]
Order : lmp,377,384,[-83.41314550195953;41.34630328489228]
Order : lmp,377,384,[-75.97470049654639;47.29173735597836]
Order : lmp,377,384,[-28.930188648379694;71.57956956886835]
Order : lmp,377,384,[-28.039752973260498;83.39446283045075]
Order : lmp,377,384,[-27.632440785028994;95.43675901725601]
Order : lmp,377,384,[-26.85290048448029;107.79316290158572]
Order : lmp,377,384,[-26.127817413505458;119.69855738046427]
Order : lmp,377,384,[-25.615648618526897;131.69776586279437]
Order : lmp,377,384,[-25.098657842249267;143.61858502337026]
Order : lmp,377,384,[-24.41944402915909;155.67168353929247]
Order : lmp,377,384,[-23.77642621127179;167.80719230205892]
Order : lmp,377,384,[-23.54589818212659;179.54464760753004]
Order : lmp,377,384,[-23.17004881725069;191.7493077914116]
Order : lmp,377,384,[-22.603982075372418;203.72829885340425]
Order : lmp,377,384,[-22.27996765357645;215.60245978409992]
Order : lmp,377,384,[-21.80929773607822;227.55773383215836]
Order : lmp,377,384,[-21.67241588604752;239.69120478655887]
Order : lmp,377,384,[-21.205189195400653;251.80688436284447]
Order : lmp,377,384,[-21.008020079269734;263.75298178414454]
Order : lmp,377,384,[-20.71326166480232;275.7724964147899]
Order : lmp,377,384,[-20.284084551687144;287.8605230227716]
Order : lmp,377,384,[-19.856159730687178;300.0508714030903]
Order : lmp,377,384,[-19.725976720572053;311.92772449240294]
Order : lmp,377,384,[-19.34075565474474;323.88589628517286]
Order : lmp,377,384,[-19.05378732780041;335.8144836982417]
Order : lmp,377,384,[-19.06340787996481;347.83522923553056]
Order : miso,377,384,[1.240536561809904;null]
ClearedTrade : 378,384,[1.240536561809904;42.31166922651371]
Order : buyer,378,384,[72.68877330357239;-6.8786413262448995]
Order : lmp,378,384,[-92.2590924084747;35.29872537215848]
Order : lmp,378,384,[-83.32784646343829;41.18144107365433]
Order : lmp,378,384,[-76.29662940559156;47.351983979854154]
Order : lmp,378,384,[-29.190434827073016;72.09000272102064]
Order : lmp,378,384,[-28.18013350592042;83.88301246724232]
Order : lmp,378,384,[-27.575756573168285;95.9308713113776]
Order : lmp,378,384,[-26.5266050919574;107.98004899826758]
Order : lmp,378,384,[-26.13216581640565;120.05512394546331]
Order : lmp,378,384,[-25.72188823656277;131.96363641377602]
Order : lmp,378,384,[-24.93036117863264;144.18895928384987]
Order : lmp,378,384,[-24.379788703992382;156.0697547954725]
Order : lmp,378,384,[-24.01885437343999;168.09651643627427]
Order : lmp,378,384,[-23.4886022944661;180.18590464547697]
Order : lmp,378,384,[-22.97942199017823;192.15065622445775]
Order : lmp,378,384,[-22.704695520434232;204.29865857429056]
Order : lmp,378,384,[-22.298916162707375;216.1373451470803]
Order : lmp,378,384,[-21.9447614730297;228.1794675896102]
Order : lmp,378,384,[-21.574137195799924;240.32976836929868]
Order : lmp,378,384,[-21.136092420430852;252.23191865770144]
Order : lmp,378,384,[-20.90528752327992;264.18685781741596]
Order : lmp,378,384,[-20.56568179936162;276.4069145865609]
Order : lmp,378,384,[-20.35657991688147;288.3878848469597]
Order : lmp,378,384,[-19.873500260416414;300.21763253109776]
Order : lmp,378,384,[-19.756030443405436;312.37055781450346]
Order : lmp,378,384,[-19.341526212004553;324.2847484906592]
Order : lmp,378,384,[-19.129330857975468;336.3795242495619]
Order : lmp,378,384,[-18.88317316023798;348.25761236261974]
Order : miso,378,384,[1.1007072909000044;null]
ClearedTrade : 379,384,[1.1007072909000044;42.358470446590175]
Order : buyer,379,384,[1246.6753757672216;-0.40106671690077533]
Order : lmp,379,384,[-93.19497448418537;35.390331745584774]
Order : lmp,379,384,[-83.79173826850813;41.67181669754057]
Order : lmp,379,384,[-76.3622236783191;47.52119588116886]
Order : lmp,379,384,[-29.129150627583826;73.14031991452501]
Order : lmp,379,384,[-27.804889450277372;85.17384338842724]
Order : lmp,379,384,[-27.44657578921659;96.92251065458396]
Order : lmp,379,384,[-26.50035913462109;109.05325594267276]
Order : lmp,379,384,[-25.99144606956735;121.02206998610436]
Order : lmp,379,384,[-25.502276074214652;132.84943653191996]
Order : lmp,379,384,[-24.815280009466356;144.8777005984406]
Order : lmp,379,384,[-24.316959329753047;156.84756076304905]
Order : lmp,379,384,[-23.8569731666049;168.86834657322817]
Order : lmp,379,384,[-23.876491948372568;180.8437885105795]
Order : lmp,379,384,[-22.78418780771032;192.95079359138626]
Order : lmp,379,384,[-22.632218019521744;204.95611032887368]
Order : lmp,379,384,[-22.198310642549238;217.05510127064485]
Order : lmp,379,384,[-21.961713605292566;228.97634344416178]
Order : lmp,379,384,[-21.418572789580956;240.9893318659654]
Order : lmp,379,384,[-21.13524370790052;252.92120160608837]
Order : lmp,379,384,[-20.851947309777312;264.7547694727735]
Order : lmp,379,384,[-20.69146731884088;276.9567248794377]
Order : lmp,379,384,[-20.177612489072402;288.8085143060603]
Order : lmp,379,384,[-19.905580872332255;300.92985659921766]
Order : lmp,379,384,[-19.874325170842486;313.00274736957743]
Order : lmp,379,384,[-19.400758778597865;325.062115761995]
Order : lmp,379,384,[-19.057952985219252;337.2213744261999]
Order : lmp,379,384,[-19.031040762352767;349.0416561842998]
Order : miso,379,384,[1.2230081010001186;null]
Order : Sample,379,384,[-0.8232846000000009;62.87012848288033]
ClearedTrade : 380,384,[1.2230081010001186;42.468398094701726]
Order : buyer,380,384,[144.8349506275364;-3.4522054092165977]
Order : lmp,380,384,[-93.67626200117365;35.71020307415898]
Order : lmp,380,384,[-83.4453499941897;41.53257519752966]
Order : lmp,380,384,[-75.93586503093186;47.482930347382066]
Order : lmp,380,384,[-28.72094876881692;73.36265216436341]
Order : lmp,380,384,[-28.101812423915998;85.41434100599403]
Order : lmp,380,384,[-27.48121859845177;97.19494299327373]
Order : lmp,380,384,[-26.873540903571737;109.35706542596675]
Order : lmp,380,384,[-26.048226595061067;121.37843936403739]
Order : lmp,380,384,[-25.556886590242186;133.33617644518026]
Order : lmp,380,384,[-25.003007484512327;145.63590257729973]
Order : lmp,380,384,[-24.198408724235385;157.3903725539191]
Order : lmp,380,384,[-24.055421176017557;169.476116747783]
Order : lmp,380,384,[-23.361609915233934;181.50606013303906]
Order : lmp,380,384,[-22.834020575707843;193.5761338553837]
Order : lmp,380,384,[-22.690239940087434;205.3537706260776]
Order : lmp,380,384,[-22.44202650647413;217.60027065478826]
Order : lmp,380,384,[-21.703403393215314;229.53280386214377]
Order : lmp,380,384,[-21.35613074555874;241.60821180979636]
Order : lmp,380,384,[-21.190854798747395;253.42421284723457]
Order : lmp,380,384,[-20.787708235951154;265.2410196087682]
Order : lmp,380,384,[-20.335706179489584;277.3652662151313]
Order : lmp,380,384,[-20.266418399239328;289.43356149669734]
Order : lmp,380,384,[-19.95712834033028;301.51800396353826]
Order : lmp,380,384,[-19.70343103219554;313.4021820210113]
Order : lmp,380,384,[-19.27895082074311;325.57940892089664]
Order : lmp,380,384,[-19.29128100811391;337.3733536659853]
Order : lmp,380,384,[-18.731463467858116;349.357124722539]
Order : miso,380,384,[0.5258978899998965;null]
Order : Sample,380,384,[-0.8232846000000009;23.581110368428135]
ClearedTrade : 381,384,[0.5258978899998965;28.29733244211376]
Order : buyer,381,384,[52.78467739950152;-9.472445880757089]
Order : lmp,381,384,[-92.69167365448723;35.67413617529214]
Order : lmp,381,384,[-83.35690768934353;41.37118660857242]
Order : lmp,381,384,[-76.97130416489397;47.77340905781897]
Order : lmp,381,384,[-29.167608802253763;73.30875905564324]
Order : lmp,381,384,[-28.156800297421793;85.36069871587718]
Order : lmp,381,384,[-27.447625451987367;97.48203944250656]
Order : lmp,381,384,[-26.824974790999313;109.49658314827265]
Order : lmp,381,384,[-25.983919556687248;121.67475929808168]
Order : lmp,381,384,[-25.479312520099636;133.71981624759536]
Order : lmp,381,384,[-24.918544585526238;145.58157217699377]
Order : lmp,381,384,[-24.334377452134017;157.82775923556363]
Order : lmp,381,384,[-23.78263677221695;169.775092126929]
Order : lmp,381,384,[-23.517576698347437;181.614526670085]
Order : lmp,381,384,[-22.94839290397354;193.67402120266988]
Order : lmp,381,384,[-22.561076425791548;205.53239313035948]
Order : lmp,381,384,[-22.43600204392395;217.67834215146513]
Order : lmp,381,384,[-21.737406804097603;229.75201676114878]
Order : lmp,381,384,[-21.186201884688636;241.67166395083814]
Order : lmp,381,384,[-20.96385958194879;253.4740968058568]
Order : lmp,381,384,[-20.812652583368536;265.39325869395105]
Order : lmp,381,384,[-20.556377722922626;277.482955756011]
Order : lmp,381,384,[-20.28854078639141;289.48535628785703]
Order : lmp,381,384,[-19.737189399525562;301.5917426058831]
Order : lmp,381,384,[-19.80154168846881;313.3978494137919]
Order : lmp,381,384,[-19.43986207484107;325.3813581625646]
Order : lmp,381,384,[-19.269805649835547;337.57241825913945]
Order : lmp,381,384,[-18.88983834828413;349.5180746379782]
Order : miso,381,384,[-0.06355789999997796;null]
Order : Sample,381,384,[-0.2973867100001044;10.563425510908214]
ClearedTrade : 382,384,[0.06355789999997796;7.893704900630908]
Order : buyer,382,384,[71.38558607437602;-7.004215101337885]
Order : lmp,382,384,[-92.75199809267453;35.452481905967296]
Order : lmp,382,384,[-83.46969040223861;41.50649319910794]
Order : lmp,382,384,[-75.9339219536909;47.49006615529083]
Order : lmp,382,384,[-28.853832679002558;73.26175592840637]
Order : lmp,382,384,[-28.05055205945944;84.83179340034951]
Order : lmp,382,384,[-27.324965125419887;97.01449530831671]
Order : lmp,382,384,[-26.59728425032546;109.02384688718938]
Order : lmp,382,384,[-25.969648787320057;120.89217302529552]
Order : lmp,382,384,[-25.276196138258257;132.9464090001584]
Order : lmp,382,384,[-24.952142414856898;144.74958728168704]
Order : lmp,382,384,[-24.319931981114518;156.75952076035122]
Order : lmp,382,384,[-24.183403934507716;168.75020487231095]
Order : lmp,382,384,[-23.533484190851713;180.88531927375644]
Order : lmp,382,384,[-22.903688985862107;192.7585312014664]
Order : lmp,382,384,[-22.62968967219113;204.8297484773019]
Order : lmp,382,384,[-22.18835704362194;216.88533991819122]
Order : lmp,382,384,[-21.95560088594329;228.8913863184304]
Order : lmp,382,384,[-21.560431321383803;240.84692255460502]
Order : lmp,382,384,[-21.159996857383593;252.90722619816302]
Order : lmp,382,384,[-20.977066743786526;265.02327813291805]
Order : lmp,382,384,[-20.32727604979916;277.06146145878193]
Order : lmp,382,384,[-20.18805639447235;289.03627370108165]
Order : lmp,382,384,[-19.846266636990237;300.82950321104096]
Order : lmp,382,384,[-19.624262817892255;312.9196247699015]
Order : lmp,382,384,[-19.508669057333503;324.76935057129145]
Order : lmp,382,384,[-19.268841941708263;336.83934506500265]
Order : lmp,382,384,[-18.92263941718507;348.8962928458102]
Order : miso,382,384,[0.5772690000000011;null]
Order : Sample,382,384,[-0.2973867100001044;0.5]
ClearedTrade : 383,384,[0.5772690000000011;42.54297828716076]
Order : buyer,383,384,[440.11713828753966;-1.1360611903127875]
Order : lmp,383,384,[-92.93686937535884;35.591861209574006]
Order : lmp,383,384,[-83.46019813210233;41.50950378132501]
Order : lmp,383,384,[-76.03061627930063;47.42674329386478]
Order : lmp,383,384,[-28.806269524917596;73.37891513577053]
Order : lmp,383,384,[-28.057290922931376;85.20743366960093]
Order : lmp,383,384,[-27.309003329338456;97.16778256233098]
Order : lmp,383,384,[-26.67940546407285;109.17957863557582]
Order : lmp,383,384,[-26.16453493618091;121.18707185570885]
Order : lmp,383,384,[-25.359268361042904;133.09168966965746]
Order : lmp,383,384,[-24.91334306015156;145.04312435209062]
Order : lmp,383,384,[-24.5883123622555;157.09675785172797]
Order : lmp,383,384,[-23.7096664319863;169.40924955277436]
Order : lmp,383,384,[-23.467675371861628;181.15047862450137]
Order : lmp,383,384,[-23.05236147888723;193.11441122013798]
Order : lmp,383,384,[-22.70518623522027;205.3153650755529]
Order : lmp,383,384,[-22.128379116889096;217.25301277606673]
Order : lmp,383,384,[-21.744382710725375;229.3021000981565]
Order : lmp,383,384,[-21.29782725584805;241.26618930370424]
Order : lmp,383,384,[-21.15958280985841;253.12983076531327]
Order : lmp,383,384,[-20.817311931684124;265.05924987933463]
Order : lmp,383,384,[-20.535534056765375;276.96220086318976]
Order : lmp,383,384,[-20.226680890790366;289.1221860172775]
Order : lmp,383,384,[-20.074654546792175;301.0790606691539]
Order : lmp,383,384,[-19.678929761230698;313.0868441187267]
Order : lmp,383,384,[-19.48102662600356;325.15414205706026]
Order : lmp,383,384,[-19.08120252725337;337.15787929713696]
Order : lmp,383,384,[-18.8304787583593;349.2183465529666]
Order : miso,383,384,[1.4744099999999207;null]
